,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
77,PU-78,基隆市,中正區,中正路,-0.7175595480618566,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),29.08333333333333,-1.17844655082837,-0.8193256863726953,0.0,326719,2781826,,-1.0403329676296602,-0.2718910937338996,-0.4384519028208025,25.142935817606055,121.7609138896885,10,8,40,1,0,0,0,0,0,1,8,0,0
78,PU-79,新竹縣,竹北市,新國街,0.6767235176860001,,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.916666666666668,-0.2534400038767924,0.296022200296498,1.0,249496,2748214,,0.1497907535368748,-0.7257758758680535,0.0120636312121119,24.841427658189467,120.9950133156871,20,18,66,2,4,0,0,0,0,1,11,2,1
79,PU-80,新竹縣,竹北市,光明九路,-0.3755859943933238,,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.166666666666668,-0.2046042545035724,-0.8193256863726953,0.0,250906,2746610,,-0.2855789652354801,-0.4203421314995814,-0.3167486542905838,24.82694562488031,121.00896311596249,52,30,80,3,4,0,0,0,0,1,77,17,0
80,PU-81,高雄市,楠梓區,大學二街,-0.1660614008953785,,5,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,0.1849326640263462,0.5231082658648794,1.0,176445,2513809,,-0.2892565522036676,0.0523123220762104,0.1743346292524035,22.723187955066177,120.28394121155247,20,16,116,1,1,0,0,0,16,0,31,2,0
81,PU-82,高雄市,仁武區,永新五街,-0.0434421675819442,,13,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.1666666666666666,-0.7446701887485929,0.6358788970655043,1.0,181752,2509918,,-0.9928072283484676,-0.9510119331677088,-0.4384519028208025,22.688273456798147,120.33577164608914,15,13,42,0,1,0,0,0,9,1,15,2,0
82,PU-83,高雄市,鼓山區,裕國街,-0.1299149236504931,,11,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,0.7008679926987168,0.5740867703802304,1.0,177288,2506088,,0.0776534706993502,0.6870684835570575,1.6305033221929133,22.653500793795306,120.29250533799116,33,23,183,1,3,0,3,0,32,0,61,7,0
83,PU-84,台中市,南屯區,大墩六街,1.962374883203217,,10,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.166666666666667,3.099565094265696,2.9530836477632745,2.0,213881,2670826,,2.493262326188069,1.9702314766581248,2.2518304331103454,24.142278268460828,120.64460250636311,69,43,241,2,9,0,0,0,39,3,175,24,0
84,PU-85,台北市,大安區,光復南路,-1.0485016967733398,,2,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),34.916666666666664,-0.2856141446403257,-0.8193256863726953,0.0,306271,2769422,,-0.1676132909482338,0.9105982070892914,-0.4384519028208025,25.031857266985387,121.5576079843059,214,83,695,4,21,4,2,0,54,5,237,92,3
85,PU-86,台中市,北屯區,柳陽東街,-0.3628241729724236,,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.5,0.0786430918611028,-0.2029492226870884,1.0,218863,2674511,,0.3149992758000687,0.6461164731389384,-0.1139099067402197,24.175657349081796,120.69354356450535,61,44,260,2,4,0,0,0,35,2,160,16,0
86,PU-87,台北市,文山區,辛亥路四段,-0.3302827300272277,,6,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.25,-1.3312737194551525,-0.8193256863726953,0.0,306429,2766826,,-1.385743251334043,-0.7786722226581242,-0.0690718678080337,25.008414887731178,121.55906743925217,17,9,231,2,4,0,1,0,6,0,15,3,1
87,PU-88,桃園市,中壢區,文化二路,0.0497840194080226,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.583333333333332,-0.2568872332443141,-0.8193256863726953,0.0,275278,2763284,,-0.29265124786661,-0.3230811067565484,-0.2548294576699465,24.977276559858424,121.2503794610468,53,34,96,2,3,0,0,1,11,1,44,7,1
88,PU-89,台北市,中正區,羅斯福路二段,-0.9213881873662932,,6,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.666666666666664,0.5830876559750692,-0.8193256863726953,0.0,302688,2768857,,0.2323950146684718,4.427352101745274,-0.4384519028208025,25.026885428324565,121.52208246864627,128,56,636,3,5,4,5,0,38,6,184,47,2
89,PU-90,台北市,文山區,辛亥路四段,-0.1252524126228947,,12,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.5833333333333333,0.4722017779864632,0.7254774807591514,1.0,306095,2766073,,0.1568630361680047,-0.4015724600579435,1.2269609718032417,25.001629243307455,121.55572788834999,39,22,428,3,6,8,2,0,14,2,42,4,2
90,PU-91,宜蘭縣,羅東鎮,博愛路,0.5038260726728984,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),38.91666666666666,-0.3574314231303551,-0.8193256863726953,0.0,328292,2729526,,0.5860091462249655,-1.6420771089734696,-0.4384519028208025,24.670707955760026,121.7735647004974,49,27,0,2,1,0,0,1,0,4,68,20,0
91,PU-92,高雄市,苓雅區,福建街,0.4225445659959021,,3,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),37.66666666666666,-0.0707368473981579,-0.8193256863726953,0.0,179633,2502326,,0.2069347971964041,0.6375848043018301,-0.4384519028208025,22.619627145709604,120.3154894520805,69,39,295,3,8,4,0,0,33,7,176,35,3
92,PU-93,新北市,中和區,中安街,-0.6961696778836995,,4,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5833333333333334,-0.4757862980819232,-0.1349778833332872,1.0,301648,2766086,,-0.8606969887989614,0.0147729791929347,-0.4384519028208025,25.001904667524204,121.51167380913715,122,87,780,3,3,0,1,0,34,4,234,42,3
93,PU-94,新北市,泰山區,貴子路,1.0980799266336925,,3,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),6.666666666666667,0.3331635268297671,-0.8193256863726953,0.0,293010,2770569,,0.1396066665480478,-0.1234400559682174,0.8362294896799076,25.04264740037938,121.4262394369473,31,21,188,0,1,5,0,0,10,2,19,5,0
94,PU-95,新北市,土城區,金城路三段,-0.7897804018656335,住,13,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333333333,-0.0747586149935995,-0.8193256863726953,0.0,296917,2764287,,0.0711469706787106,-1.1438276488863532,-0.4384519028208025,24.985816963217324,121.46474425633721,69,52,321,1,4,0,0,0,30,3,79,13,0
95,PU-96,新北市,中和區,中正路,0.3124708520453874,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.91666666666666,-0.5263456621389039,-0.8193256863726953,0.0,299060,2765426,,-0.1019825081313484,0.8525828589969556,-0.4384519028208025,24.996032130000962,121.48601194764557,95,59,456,2,2,0,0,0,22,3,53,15,2
96,PU-97,台中市,烏日區,長壽路,0.3045878437100667,,6,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.083333333333333,-0.4235033193411818,0.6853125984137233,1.0,208205,2667520,,-0.7031265317773878,-0.3589141158724028,0.0163339206342249,24.112287513095353,120.58884924824277,9,6,22,0,1,0,0,1,8,0,3,1,0
97,PU-98,新北市,汐止區,民族二街,-0.4086802092644722,,4,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.083333333333332,-0.8371708434437507,1.001997247675752,1.0,313840,2773744,,-1.1235030113717477,0.8065118472765717,-0.4384519028208025,25.070574965136178,121.63280860595874,43,37,467,1,2,0,0,0,20,1,42,5,1
98,PU-99,新北市,蘆洲區,仁愛街,0.288869894163421,,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),21.33333333333333,0.5865348853425902,0.7270222839262832,1.0,297596,2776199,,0.6717252117142595,0.2297710338880603,-0.4384519028208025,25.09333766972101,121.47188133546751,40,34,377,2,10,0,2,0,18,3,46,3,2
99,PU-100,高雄市,三民區,九如一路,-0.0056854416831977,,11,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.333333333333336,1.230592238841173,-0.8193256863726953,0.0,179988,2504608,,1.1778177567979131,1.644321727080593,0.0633071042774666,22.640249474619615,120.31884105977376,61,34,259,2,2,0,0,2,30,5,113,17,3
100,PU-101,高雄市,楠梓區,援中路,-0.6188056418123662,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,-0.4625719188397577,0.5231082658648794,1.0,176428,2513797,,-0.9039793585014764,-0.4118104626624733,0.3430110614258639,22.72307884973154,120.28377629038081,20,17,111,1,1,0,0,0,16,0,31,2,0
101,PU-102,新北市,土城區,中華路二段,3.3057308310774625,,5,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.0,1.4357023862086966,-0.8193256863726953,0.0,294473,2763436,,1.043727278111691,0.912304540856713,-0.4384519028208025,24.97820764930273,121.4405080104153,49,26,185,2,6,0,1,0,28,2,49,13,2
102,PU-103,新竹縣,新豐鄉,明新一街,0.4153104638345256,,6,9,其他,鋼筋混凝土造,華廈(10層含以下有電梯),0.1666666666666666,0.0028040457756321,0.3732623586530904,1.0,248915,2750799,,-0.2094812041245227,-0.4254611328018463,-0.4384519028208025,24.864766184596125,120.98926276239915,23,17,12,0,2,8,0,1,0,1,15,1,2
103,PU-104,台南市,永康區,復國一路,-0.002513011499471,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),3.333333333333333,-0.8647486783839219,-0.8193256863726953,0.0,172480,2546119,,-0.8295789452219898,-0.6012135108462744,-0.4384519028208025,23.01477287142344,120.2437309669293,18,18,63,0,1,0,0,0,0,1,32,1,0
104,PU-105,新竹縣,竹北市,勝利十一路,-1.1350465535278824,,11,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.916666666666667,-0.7820151735634083,0.5833555893830216,1.0,253190,2746400,,-1.0669247503227084,-0.6592288589386099,-0.1779642480719134,24.825046558756593,121.03155839189893,38,29,42,1,2,0,0,0,0,1,33,7,1
105,PU-106,新北市,淡水區,新市一路三段,-0.078795537280898,,3,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.083333333333333,0.0596833303397352,-0.1272538674976279,1.0,294918,2786564,,-0.0021218773797949,-0.3196684392217052,-0.4384519028208025,25.18699431889893,121.44567105499259,28,24,728,1,9,0,4,0,23,1,22,5,1
106,PU-107,苗栗縣,頭份市,永昌街,0.1572621086627611,其他,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.666666666666668,-0.5131312828967384,-0.1921356005171655,1.0,242244,2729160,,-0.3664858785356059,-0.102964050759158,-0.4384519028208025,24.66937575611882,120.92336608436408,2,1,0,0,0,0,0,0,0,0,0,0,0
107,PU-108,台中市,大里區,祥興路,-0.0237827138676382,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.6666666666666666,-0.2494182362813507,0.6080724400571311,1.0,217619,2668154,,-0.5152867050945782,-0.0927260481546281,-0.4384519028208025,24.118233217967802,120.6814423220063,44,22,137,3,3,5,0,0,27,1,64,9,3
108,PU-109,新北市,新莊區,立信三街,-0.4268255485729088,,13,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.5,0.1889544316217875,0.4752193676837923,1.0,294791,2771403,,-0.108489008151988,0.39699174309538,0.3750382320917112,25.05012511569968,121.44391627519319,72,49,547,3,4,0,1,0,33,4,89,17,0
109,PU-110,桃園市,桃園區,天祥三街,-0.0663942192899665,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.25,-0.5108331299850576,0.569452360878835,1.0,280771,2767709,,-0.6485285098650652,-1.2547393437687593,0.940851580521675,25.017125146955376,121.3048858187413,71,46,205,4,11,0,0,0,17,1,126,29,0
110,PU-111,台中市,西區,公益路,-0.4296134417646683,,8,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.916666666666668,0.599749264584756,-0.4841033991050846,1.0,214914,2671719,,0.5475359287116189,-0.2428834196877318,-0.4384519028208025,24.150364705585798,120.65474503572324,79,53,224,2,8,0,0,0,38,2,278,33,0
111,PU-112,新北市,新莊區,思源路,2.3509495135857343,,8,9,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),6.333333333333333,0.9479194307044176,2.5468004148075982,2.0,296535,2771442,,0.7905395599172415,0.4055234119324882,-0.4384519028208025,25.0504245509925,121.46120165766531,98,64,459,1,5,0,1,0,43,4,109,22,0
112,PU-113,新北市,土城區,中央路四段,-0.703499914293068,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,-0.2362038570391855,-0.8193256863726953,0.0,291694,2760621,,-0.359413595904476,0.2127076962138437,0.2426592600062105,24.952872208286376,121.4128976047861,12,7,75,0,3,0,0,0,11,0,6,1,0
113,PU-114,新竹市,新竹市,中華路一段,0.061127860671045,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.25,0.5135685303967205,1.7280547362277197,2.0,248499,2744706,,0.3509264715662084,-0.0500677039690873,-0.4384519028208025,24.809754697442827,120.98515255994543,52,28,45,0,4,0,0,1,14,3,42,8,1
114,PU-115,新北市,板橋區,幸福路,0.8018903085712145,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.0,-0.7285831183668262,-0.8193256863726953,0.0,296414,2768279,,-0.0176808991682806,-1.6420771089734696,-0.4384519028208025,25.021872558032314,121.45989599148194,130,88,444,3,2,7,4,1,58,4,175,24,0
115,PU-116,台中市,北屯區,南興路,-0.5134425060134449,,10,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,-0.8170620054665426,0.6714093699095369,1.0,220114,2676398,,-1.04740525026079,-0.8025608954020269,-0.3188837990016402,24.192719773154064,120.70581695579787,19,14,31,0,0,0,0,1,19,1,19,2,0
116,PU-117,新北市,板橋區,成都街,-0.0777861276769849,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.75,-0.4757862980819232,-0.8193256863726953,0.0,296764,2766496,,0.0657720358790519,0.3389763950030445,-0.4384519028208025,25.005764741989637,121.46330349357699,141,74,713,1,4,0,2,1,51,7,194,38,3
117,PU-118,新北市,淡水區,新市一路三段,-0.1901670635793013,,11,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.25,-0.1626629638653956,0.5725419672130986,1.0,294913,2786051,,-0.2997235304977399,-0.1575667313166502,0.1892806422297988,25.182363163975083,121.44560460163538,53,41,902,1,9,5,3,0,20,3,41,10,0
118,PU-119,台南市,東區,利東街,-0.785862931259971,,9,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.916666666666668,-1.0589425994209611,0.6744989762438005,1.0,171710,2541136,,-0.9812086848334144,-0.8639889110292057,-0.4384519028208025,22.969740619837733,120.236472560306,26,23,50,0,1,0,0,0,1,1,45,3,0
119,PU-120,高雄市,鼓山區,美明路,-0.7949235841331902,,10,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.833333333333332,-0.7326048859622679,0.0334056618840839,1.0,177127,2507481,,-0.908222728080154,-0.459587808150279,-0.4384519028208025,22.666073256477294,120.29087425726725,54,38,189,3,3,0,0,1,39,4,99,9,1
120,PU-121,高雄市,左營區,大中二路,-0.9388605869387874,,9,23,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.666666666666668,0.2280230311203634,-0.3327126887261635,1.0,179287,2509005,,0.238618623383866,0.4055234119324882,0.1700643398302903,22.67992732427535,120.31182333089787,71,36,239,2,2,0,2,1,31,3,122,11,2
121,PU-122,新北市,中和區,中興街,-1.0489343008893026,,4,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.0,-1.3013977316033,-0.8193256863726953,0.0,300397,2764722,,-1.5136101213048712,-0.1541540637818068,-0.4384519028208025,24.989632529551503,121.49923084674099,68,51,301,1,11,0,2,0,28,3,76,5,1
122,PU-123,新北市,永和區,安樂路,-0.5684793629887025,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.083333333333334,0.0022295075477115,1.0498861458568394,1.0,301947,2765852,,0.039463144491249,-0.2821290963384293,-0.4384519028208025,24.999781893476527,121.5146270911565,114,89,829,2,4,0,2,0,35,3,242,31,2
123,PU-124,新北市,永和區,文化路,-0.1613988898677801,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),43.66666666666666,-0.972187327005006,-0.8193256863726953,0.0,301528,2767714,,-0.5670558139544492,-0.7206568745657885,-0.4384519028208025,25.016606354609017,121.51054577112372,65,45,293,3,3,0,1,0,40,2,92,13,1
124,PU-125,新北市,汐止區,民族五街,-0.2008379651063817,,11,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.58333333333333,-0.7900587087542913,-0.8193256863726953,0.0,313479,2773878,,-0.9028477932804956,-0.538079161451674,-0.2142617081598735,25.071799893161142,121.6292365760398,49,38,472,1,2,0,0,0,22,1,41,5,0
125,PU-126,台北市,中山區,民權西路,-0.5716037260484333,,6,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.9166666666666665,1.2851733704935957,-0.8193256863726953,0.0,302474,2772900,,0.9930897344728008,-0.2207010807112505,0.9002838310116018,25.06339288016514,121.52011597651051,188,113,894,6,24,4,6,0,56,6,185,50,5
126,PU-127,新北市,新莊區,中正路,-1.0143980722982786,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.416666666666666,-0.5769050261958846,-0.8193256863726953,0.0,291884,2768115,,-0.7713033363414796,-1.0585109605152716,0.0163339206342247,25.020524020350763,121.41500620706518,72,54,335,2,2,0,1,0,25,2,45,20,1
127,PU-128,新北市,中和區,水源路,0.1064311250371413,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.91666666666666,-0.6004610935406142,-0.8193256863726953,0.0,301147,2766291,,-0.27794089999386,1.183611609876752,-0.4384519028208025,25.003772402056683,121.50671817592506,128,98,602,3,9,0,1,0,44,4,187,36,2
128,PU-129,新竹市,新竹市,莊敬街,0.0202227381505697,,7,9,其他,鋼筋混凝土造,華廈(10層含以下有電梯),9.916666666666666,-0.6303370813924664,0.1786171595944777,1.0,242488,2743031,,-0.8414603800422881,-0.6063325121485392,0.027009644189507,24.794614050919062,120.92570259413844,13,8,27,0,1,0,0,1,4,1,7,3,0
129,PU-130,新竹市,新竹市,北大路,-0.814318668665519,,3,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.25,-0.8929010515520136,-0.8193256863726953,0.0,246700,2744897,,-1.0261884023674004,0.0267173155648859,-0.4384519028208025,24.811476337517455,120.96735694359319,97,51,140,1,5,0,0,0,22,5,148,47,1
130,PU-131,新竹縣,竹北市,六家五路二段,0.6411778794910631,,22,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,1.2415084651716572,2.43094017727271,2.0,253978,2743715,,1.0247735606602628,0.1205656727730758,0.2149023787624762,24.800802900557994,121.03934635090863,19,8,22,1,8,0,0,1,0,0,10,1,0
131,PU-132,台中市,北屯區,雷中街,0.1692548560997279,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.33333333333333,-0.9905725502984534,-0.8193256863726953,0.0,216438,2675431,,-0.601851444499608,-0.8588699097269408,-0.4384519028208025,24.183914396687157,120.66965515591278,23,20,104,2,3,0,0,0,20,2,44,5,1
132,PU-133,新北市,蘆洲區,長榮路,0.0103930112934168,,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),17.833333333333332,-0.1712810372841989,2.5066355324621714,2.0,296462,2776106,,-0.1178244212250793,-0.3981597925231002,-0.4384519028208025,25.092533400927845,121.46063565856002,44,34,371,2,14,0,1,0,17,1,40,8,0
133,PU-134,桃園市,桃園區,經國路,0.5749654161867687,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.833333333333332,2.579607997997884,2.077180251999517,2.0,281085,2767152,,2.3979279563204385,4.405169762768792,-0.4384519028208025,25.012090008726112,121.30798442018023,61,48,165,3,6,0,0,0,17,0,121,21,0
