,ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價,lat,lng,鄰近ATM統計,鄰近便利商店統計,鄰近公車站點統計,鄰近國中統計,鄰近國小統計,鄰近大學統計,鄰近捷運站點統計,鄰近火車站點統計,鄰近腳踏車站點統計,鄰近郵局據點統計,鄰近醫療機構統計,鄰近金融機構統計,鄰近高中統計
73,TR-74,台中市,潭子區,中山路二段,-0.4489123920490055,,8,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.8333333333333333,-0.5625415704978787,0.4582265328453418,1.0,219937,2677471,,-0.7517838362795612,-0.9339485954934924,-0.4384519028208025,1.7935673295721797,24.202404757704056,120.70405231163073,18,11,53,1,1,0,0,1,12,0,23,4,0
74,TR-75,高雄市,鼓山區,美術東二路,-0.4284598307887677,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.833333333333332,0.0481925657813305,-0.0623721344780902,1.0,176810,2506059,,-0.2527635738270376,0.5181414405823159,-0.0818827360743726,1.4422267715296049,22.653218313485787,120.28785597872694,31,23,174,2,3,0,6,1,28,1,52,7,1
75,TR-76,新北市,土城區,裕民路,-0.2961550719901684,,4,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.916666666666668,0.2389392574508483,-0.8193256863726953,0.0,295358,2764506,,0.22956610161602,1.2433332917365094,-0.4384519028208025,2.051217072136734,24.98784154410153,121.44930888574432,79,52,339,0,3,4,1,0,34,4,88,18,1
76,TR-77,新竹縣,竹北市,科大二街,0.4401130998163884,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.416666666666667,-0.0408608595463059,0.7254774807591514,1.0,250768,2746044,,-0.4128800525958179,-0.2343517508506236,1.3358533520671207,2.1449078876147545,24.821835515603528,121.00759756141227,33,19,35,1,6,0,0,0,0,1,29,12,0
77,TR-78,台北市,文山區,興隆路三段,1.1839037765282974,,9,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.416666666666668,1.9194635741175337,0.9942732318400926,2.0,306086,2765391,,2.025642998617762,0.7757978394629823,8.482182699973112,1.9575262566587144,24.995472508995878,121.55561104141059,44,24,572,3,8,8,1,0,13,2,53,5,3
78,TR-79,台北市,中山區,北安路,1.1621293693581736,住,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.333333333333336,-0.9400131862414728,-0.8193256863726953,0.0,305403,2775142,,-0.3622425089569278,-1.6420771089734696,-0.4384519028208025,3.362888488829013,25.083528853403436,121.54923712205492,62,28,535,1,7,6,2,0,17,4,55,18,1
79,TR-80,新北市,板橋區,金門街,-0.0950902923154938,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.0,-0.5326655826460264,-0.8193256863726953,0.0,293380,2764364,,0.0295619488076669,-0.0057030260161249,-0.4384519028208025,1.4422267715296049,24.98661741493649,121.42971113138567,63,38,284,1,3,0,0,1,27,4,83,15,1
80,TR-81,新北市,新店區,文化路,-0.2551057480977057,,13,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.25,0.8123284089152422,1.2182696910742103,1.0,304895,2763604,,0.7520663424038949,0.4464754223506074,0.631255597418487,3.222352265611983,24.979383083403803,121.54374196152703,134,71,791,1,2,2,3,0,49,6,128,40,3
81,TR-82,新北市,板橋區,中山路一段,-0.361334092128552,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.833333333333336,-1.156614098167401,-0.8193256863726953,0.0,297440,2767536,,-1.059286685081088,0.4396500872809207,-0.4384519028208025,2.1917532953537644,25.015132917635125,121.4700363669632,160,80,681,2,2,7,4,1,62,7,170,46,2
82,TR-83,台中市,北屯區,安順四街,-0.0869669483601937,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31.416666666666668,-0.0845257648682438,0.3114702319678166,1.0,218363,2674225,,0.0821797315832732,-0.0125283610858113,0.4113356921796707,1.0206181018785152,24.173065018231387,120.68862878764408,74,52,266,1,4,0,0,0,33,1,188,22,0
83,TR-84,台南市,安南區,生態二街,1.1007236184534646,,10,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.4166666666666667,1.9269325710804968,1.6508145778711276,2.0,165853,2547249,,1.4536367794119782,1.5044023581520192,-0.4384519028208025,1.37195865992109,23.024654497623825,120.1790224811979,2,3,6,1,1,0,0,0,0,0,1,0,0
84,TR-85,新北市,新店區,安德街,-0.8446009567829097,,3,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,-0.5970138641730925,-0.8193256863726953,0.0,301724,2761757,,-0.8004411407817348,-0.908353588982168,0.4946063359108733,2.332289518570794,24.962819684111228,121.5122647714478,29,22,452,2,1,0,0,0,12,2,25,3,2
85,TR-86,台北市,中正區,和平西路二段,0.9109546129178168,住,4,7,其他,鋼筋混凝土造,華廈(10層含以下有電梯),42.66666666666666,1.3753758722770724,-0.8193256863726953,0.0,301846,2768979,,2.45676934781144,4.089498015795791,-0.4384519028208025,3.0818160423949537,25.028015911620646,121.51374398982072,95,44,603,6,5,4,5,0,38,5,120,22,2
86,TR-87,台北市,中山區,龍江路,1.576900582318433,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.75,5.134004959331245,-0.8193256863726953,0.0,304556,2771794,,6.32474216442899,-0.4851828146616034,-0.4384519028208025,2.8007435959608937,25.053334297188748,121.54070798136922,242,109,731,8,7,0,5,0,52,5,242,133,2
87,TR-88,新竹縣,竹北市,六家五路二段,0.0520912413598237,,7,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.916666666666666,0.1441404498440097,0.6590509445724821,1.0,253785,2743737,,-0.0349372687882374,-0.9151789240518546,0.7166613858607458,2.051217072136734,24.80100202000386,121.03743745016298,26,10,22,1,8,0,0,1,0,0,15,4,0
88,TR-89,新北市,新莊區,新北大道三段,0.3005742388564125,,5,25,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.0,1.378823101644593,2.8820227020752096,2.0,296020,2772501,,1.0114776693137388,0.5454427808610621,-0.4384519028208025,2.472825741787824,25.06000099217322,121.45613308047277,75,48,340,1,4,0,2,0,40,1,34,15,0
89,TR-90,高雄市,左營區,孟子路,-0.098406923871208,,13,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.333333333333333,0.2423864868183694,0.0503984967225344,1.0,179652,2508174,,-0.1226335734142477,-0.0671310416433036,0.6654179127953905,1.4188040676601,22.672438241615804,120.31541255625339,42,30,222,1,1,7,0,0,22,3,89,9,0
90,TR-91,桃園市,龜山區,文化七路,2.302810288903883,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),14.75,-0.0701623091702378,-0.8193256863726953,0.0,286697,2771590,,0.2485198190674481,-0.0142346948532332,0.6803639257727858,1.2314224367040598,25.052031440842093,121.36370436263486,63,41,271,1,7,0,0,0,8,2,33,20,0
91,TR-92,新北市,樹林區,大義路,-0.7100130095945067,,11,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.0,0.1682710554166594,0.5833555893830216,1.0,288210,2759821,,-0.031542573125295,-0.0859007130849417,-0.4384519028208025,1.7701446257026745,24.945741244772762,121.37837394341977,39,28,466,2,3,5,0,0,35,1,36,8,1
92,TR-93,新北市,土城區,員林街,0.4275195133294738,,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.666666666666666,1.0702960732514275,0.3238286573048713,1.0,294710,2763389,,0.7704542772448324,0.1069150026337027,1.446880877042057,2.2620214069622797,24.977776361555367,121.44285393652738,52,28,235,2,6,0,1,0,34,3,51,13,3
93,TR-94,台中市,大里區,德芳南路,-0.6267367172716827,,16,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.25,0.3009893860662337,0.4026136188285955,1.0,218184,2666510,,-0.0906668559215408,-0.0483613702016657,0.5906878479084142,1.4656494753991098,24.103400517793997,120.68703669966443,43,26,112,1,2,0,0,0,25,2,82,22,2
94,TR-95,新北市,汐止區,明峰街,0.4067064486392672,,16,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333333333,1.0059477917243618,0.822800080288458,1.0,314112,2773816,,0.7263232336265819,0.1478670130518219,1.3251776285118386,1.9575262566587144,25.071213445482243,121.6355080066663,52,44,500,1,3,0,0,0,21,2,50,6,1
95,TR-96,新北市,新莊區,福德二街,-0.0987433937391791,,11,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.583333333333334,-0.2344802423554247,0.0967425917364897,1.0,296628,2772250,,-0.6179762488985842,-0.672879529077983,0.4583088758229135,2.472825741787824,25.057716328261794,121.46215069677031,67,47,302,1,6,0,3,0,35,1,45,16,0
96,TR-97,屏東縣,屏東市,廣東路,0.5298303867546575,,2,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.25,-0.2408001628625474,-0.8193256863726953,0.0,196284,2509581,,-0.421649683058419,-0.9390675967957576,1.0881765655845703,1.09088621348703,22.68575447918698,120.47721173760873,17,14,4,4,1,0,0,0,0,1,23,0,2
97,TR-98,桃園市,中壢區,文智路,0.0734330444139846,,9,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.75,-0.2884868357799267,0.9232122861520278,1.0,270814,2765975,,-0.6312721402451082,-0.2189947469438289,-0.1971805504714216,1.7701446257026745,25.00163961606457,121.20620416206124,20,14,59,0,1,0,1,0,8,1,9,2,0
98,TR-99,新北市,新店區,三民路,0.6982816227981427,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.25,-0.4574010747884757,-0.8193256863726953,0.0,303882,2762773,,0.0408776010174749,0.6700051458828413,-0.4384519028208025,2.2620214069622797,24.97191711363685,121.53367604231248,63,40,409,1,1,2,2,0,32,4,89,13,2
99,TR-100,新北市,三重區,集賢路,1.88354479985001,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,2.576735306858282,2.1018971026736266,2.0,299303,2775866,,2.165108412103644,1.5078150256868623,1.0454736713634414,2.1917532953537644,25.090276572500617,121.48879263508566,32,28,301,0,2,0,0,0,19,0,38,6,1
100,TR-101,基隆市,信義區,福民街,0.7602401456288039,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.0,0.6434141699066935,-0.8193256863726953,0.0,328334,2780576,,0.9967673214409885,0.5352047782565322,0.3985248239133322,0.6927002477054454,25.131568454763517,121.77685921578697,18,15,75,0,2,0,0,0,0,1,3,1,1
101,TR-102,台北市,南港區,園區街,-0.0181828939221209,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.166666666666666,0.2383647192229285,0.7625527567703156,1.0,311777,2772477,,-0.1274427256034161,0.0181856467277779,1.1778526434489425,4.487178274565252,25.059222516800165,121.61230337097587,73,29,632,1,4,0,5,1,32,1,32,21,3
102,TR-103,新北市,板橋區,幸福路,0.0748750581338604,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),46.16666666666666,-1.0204485381503057,-0.8193256863726953,0.0,296505,2768216,,-0.492938291980208,-1.6420771089734696,-0.4384519028208025,2.051217072136734,25.021300998074924,121.46079552421823,145,94,503,3,2,7,4,1,59,4,180,27,0
103,TR-104,新竹市,新竹市,榮濱南路,0.550379082262887,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.1666666666666665,0.1441404498440097,1.252255360751111,0.0,242602,2747365,,-0.0615290514812857,0.0164793129603563,-0.4384519028208025,1.395381363790595,24.833744559680046,120.92680712900231,6,4,18,0,0,0,0,0,0,1,1,0,0
104,TR-105,台北市,中山區,錦州街,-0.1562316740382253,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.083333333333336,-0.2028806398198122,-0.8193256863726953,0.0,304548,2772609,,-0.0872721602585983,1.7159877453123014,-0.4384519028208025,3.128661450133964,25.060692332214646,121.54066097701156,172,95,625,7,2,0,2,0,41,5,191,77,1
105,TR-106,新北市,淡水區,八勢路,9.033914031225876,,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),5.166666666666667,4.7777912580207005,3.70231318382222,2.0,296647,2782805,,3.910830656771741,2.0487228299595195,-0.4384519028208025,2.285444110831784,25.15300585095839,121.46269745610168,12,7,242,1,3,0,2,0,3,1,3,0,1
106,TR-107,台北市,松山區,新東街,-0.2377294827732027,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.41666666666666,-0.947482183204436,-0.8193256863726953,0.0,307400,2772340,,-0.6142986619303966,-0.1933997404325043,-0.4384519028208025,3.667383639132578,25.058158230265107,121.5689167321814,102,54,481,3,3,0,1,0,31,2,99,19,1
107,TR-108,高雄市,楠梓區,常興街,0.2560640820362478,,3,15,住家用,其他,住宅大樓(11層含以上有電梯),7.916666666666667,0.9019563724707989,0.0164128270456338,1.0,182002,2514857,,0.458990950169873,0.6717114796502629,0.607769005596866,1.2314224367040598,22.73288497377765,120.33799023646843,18,12,81,0,2,0,0,0,10,2,35,3,0
108,TR-109,桃園市,大園區,大興路,-0.2346291532754699,,6,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333333333,-0.5648397234095597,0.8042624422828756,1.0,269499,2772640,,-0.8182632930121821,-0.0398297013645574,-0.4384519028208025,1.32511325218208,25.061830674376633,121.1932707690672,31,22,91,0,2,0,0,0,3,1,32,8,1
109,TR-110,新北市,板橋區,南雅東路,-1.25982880742113,,6,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.583333333333334,-1.0267684586574282,-0.8193256863726953,0.0,295911,2766431,,-1.1560355114749448,-1.2410886736293862,0.0974694196543705,2.5196711495268342,25.005203999284312,121.45485064477757,92,59,496,2,4,6,2,0,38,5,148,20,4
110,TR-111,新北市,三重區,仁化街,-1.1044037619805227,,19,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.166666666666668,-0.5073859006175363,0.3639935396502993,1.0,299702,2772566,,-0.4717214440868184,0.0096539778906696,-0.2249374317151558,2.707052780482874,25.060471234204215,121.49262901256016,148,97,634,2,7,0,3,0,39,2,173,41,1
111,TR-112,台北市,信義區,和平東路三段,-0.026306237877421,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,-0.8032730879964568,-0.8193256863726953,0.0,305922,2768388,,-0.4459783353095057,0.2075886949115789,-0.4384519028208025,3.222352265611983,25.02253532649395,121.55410783538083,104,58,513,3,7,8,2,0,47,3,122,35,2
112,TR-113,新北市,泰山區,明志路二段,1.234830894401909,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.25,-0.3557078084465943,-0.8193256863726953,0.0,293017,2771071,,0.2414475364363182,0.4533007574202938,-0.4384519028208025,1.2314224367040598,25.047179296069444,121.42632447757487,33,20,182,1,2,5,0,0,10,3,24,7,0
113,TR-114,新北市,鶯歌區,育英街,0.8107106258244545,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),23.666666666666668,0.2389392574508483,0.0859289695665669,1.0,285092,2760470,花台4.18㎡ ,0.5783710809833452,0.2400090364925899,0.4540385864008007,1.32511325218208,24.951675804500812,121.3475149053713,33,25,184,1,6,0,0,1,23,1,37,5,0
114,TR-115,新北市,中和區,景平路,0.7880710104224053,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),48.333333333333336,-0.4441866955463102,-0.8193256863726953,0.0,300963,2765174,,0.2530460799513711,-0.4817701471267602,-0.4384519028208025,2.1917532953537644,24.99369428875083,121.50485411964334,109,82,622,3,20,0,3,0,30,5,185,26,2
115,TR-116,台北市,松山區,三民路,0.2552950080523137,,2,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),30.0,-0.1770264195634013,-0.8193256863726953,0.0,306993,2772025,,-0.199862899746186,-0.5329601601494092,-0.4384519028208025,3.362888488829013,25.055329848469682,121.56486989497161,119,75,594,7,3,0,1,0,37,3,146,33,2
116,TR-117,新北市,新莊區,中華路一段,0.173028125333403,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),45.41666666666666,-0.4476339249138317,-0.8193256863726953,0.0,295644,2770077,,0.208066362417385,-0.2428834196877318,-0.4384519028208025,1.6530311063551495,25.038128422075665,121.45232609434977,99,59,484,3,8,0,3,0,38,3,122,20,1
117,TR-118,台中市,北區,育強街,0.4188433974482212,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39.0,0.8255427881574079,-0.8193256863726953,0.0,218854,2672799,,1.1373643001478502,-0.5227221575448794,0.2042266552071939,0.9831417756873072,24.160199094640312,120.69349188990577,52,39,308,4,6,0,0,1,44,3,121,8,1
118,TR-119,新北市,蘆洲區,長安街,0.6928500377866104,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.916666666666668,-0.0477553182813487,-0.8193256863726953,0.0,296188,2775012,,0.5908182984141338,0.4618324262574021,-0.2911269177579064,1.7232992179636646,25.08266519269581,121.45788247249116,58,44,261,2,14,0,0,0,19,2,71,9,0
119,TR-120,台北市,內湖區,文德路,0.7719444903217951,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.41666666666666,-0.0109848716944536,-0.8193256863726953,0.0,308662,2774358,,-0.1642185952852913,1.396903330804456,-0.4384519028208025,2.847589003699904,25.07632795703878,121.5815104743705,100,46,865,6,3,2,2,0,32,4,89,28,6
120,TR-121,台北市,大同區,南京西路,-0.4943838913490871,,12,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.0,0.1366714528810464,2.8248649848913314,2.0,302163,2771796,,-0.0236216165784295,1.4054349996415645,-0.4384519028208025,4.393487459087233,25.05343679693235,121.51699166160151,234,116,819,7,5,0,7,2,44,11,249,74,3
121,TR-122,台南市,安平區,國平北路,-1.073496601251186,,3,18,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.3333333333333333,-0.6676820662072815,-0.2987270190492629,1.0,164667,2542619,,-1.0264712936726454,0.0062413103558264,-0.4384519028208025,1.311059629860377,22.982786193301447,120.1677086743887,13,12,19,0,1,0,0,0,0,1,15,0,0
122,TR-123,新北市,土城區,中央路四段,-0.4251672327950516,,11,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,-0.1873681076659656,-0.8193256863726953,0.0,292447,2761513,,-0.3401769871478026,-0.3026051015474889,0.2106320893403634,2.0277943682672293,24.96090449964404,121.42038178809584,30,14,98,1,3,0,1,0,13,1,9,3,0
123,TR-124,台南市,中西區,民生路二段,-1.1239190143228412,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.5,-0.3792638757913239,-0.8193256863726953,0.0,167101,2544149,,-0.5922331401212714,0.1086213364011243,0.2277132470288151,0.7301765738966535,22.996724745933587,120.1913644691437,48,34,183,0,3,0,0,0,5,3,102,21,0
124,TR-125,桃園市,桃園區,中埔二街,-1.0621287264261656,,4,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.083333333333332,-0.6355079254437485,-0.8193256863726953,0.0,279821,2767120,,-0.7874281407404558,-0.0773690442478334,-0.1117747620291633,1.6296084024856448,25.01182651363536,121.29546038526405,62,44,175,2,4,0,0,0,12,0,112,22,0
125,TR-126,新竹縣,竹北市,莊敬三路,-0.663892604120481,,12,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.916666666666667,0.4371549460833291,0.5725419672130986,1.0,252791,2746643,,0.2949139931276597,-0.1814554040605529,-0.4384519028208025,2.308866814701289,24.827241287603666,121.0276116064889,42,34,44,1,2,0,0,0,0,1,30,6,1
126,TR-127,新北市,土城區,中華路一段,-1.0467712803094888,,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.83333333333333,-0.6682566044352019,-0.8193256863726953,0.0,294497,2763775,,-0.2966117261400428,-0.4988334848009764,-0.4384519028208025,1.8544663596328923,24.981267484751793,121.44075663459695,52,31,179,2,6,0,2,0,29,3,53,13,2
